2317972738, 38575767, 36, 537, 43
2317972738, 38575767, 36, 548, 87
2317972738, 38575767, 36, 553, 30
2317972738, 38575767, 36, 765, 43
2317972738, 38575767, 36, 773, 30
2317972738, 38575767, 36, 1021, 21
2317972738, 38575767, 36, 1033, 6
2317972738, 38575767, 36, 1044, 87
2317972738, 38575767, 36, 1197, 21
2317972738, 38575767, 36, 1216, 43
2317972738, 38575767, 36, 1326, 21
2317972738, 38575767, 36, 1368, 6
2317972738, 38575767, 36, 1481, 43
2317972738, 38575767, 36, 1599, 43
2317972738, 38575767, 36, 1694, 6
2317972738, 38575767, 36, 2026, 6
2317972738, 38575767, 36, 2209, 43
2317972738, 38575767, 36, 2236, 30
2317972738, 131381840, 14, 162, 30
2317972738, 131381840, 14, 267, 43
2317972738, 131381840, 14, 632, 21
2317972738, 131381840, 14, 1027, 14
2317972738, 131381840, 14, 1322, 30
2317972738, 131381840, 14, 1380, 87
2317972738, 15555796, 55, 358, 6
2317972738, 15555796, 55, 430, 6
2317972738, 15555796, 55, 713, 30
2317972738, 15555796, 55, 780, 87
2317972738, 15555796, 55, 826, 21
2317972738, 15555796, 55, 933, 30
2317972738, 15555796, 55, 1169, 30
2317972738, 15555796, 55, 1440, 21
2317972738, 15555796, 55, 1619, 21
2317972738, 15555796, 55, 1942, 43
2317972738, 15555796, 55, 2011, 6
2317972738, 98018746, 62, 272, 21
2317972738, 98018746, 62, 496, 21
2317972738, 98018746, 62, 1044, 43
2317972738, 98018746, 62, 1144, 43
2317972738, 98018746, 62, 1210, 87
2317972738, 98018746, 62, 1502, 87
2317972738, 98018746, 62, 1558, 30
2317972738, 98018746, 62, 1700, 21
2317972738, 98018746, 62, 1729, 43
2317972738, 98018746, 62, 1940, 21
2317972738, 98018746, 62, 1988, 43
2317972738, 98018746, 62, 2012, 30
2317972738, 98018746, 62, 2198, 87
2317972738, 98018746, 62, 2230, 6
2317972738, 98018746, 62, 2292, 21
2317963684, , 93, 999, 22
2317963684, , 93, 1248, 73
2317963684, , 93, 1346, 73
2317963684, , 93, 1448, 27
2317963684, , 93, 1629, 27
2317963684, , 93, 1657, 12
2317963684, , 93, 2262, 22
2317963684, , 93, 2279, 12
2317963684, , 93, 2561, 22
2317963684, , 93, 2753, 22
2317963684, , 93, 2861, 12
2317963684, 58299077, 71, 141, 22
2317963684, 58299077, 71, 479, 12
2317963684, 58299077, 71, 1961, 73
2317945089, 78748012, 1, 146, 64
2317945089, 78748012, 1, 548, 85
2317945089, 78748012, 1, 1519, 64
2317945089, 78748012, 1, 1788, 85
2317945089, 78748012, 1, 2324, 5
2317945089, 78748012, 1, 2597, 22
2317945089, 78748012, 1, 2597, 44
2317945089, 78748012, 1, 2603, 64
2317945089, 78748012, 1, 2608, 85
2317945089, 78748012, 1, 3135, 85
2317945089, 78748012, 1, 3331, 44
2317945089, 78748012, 1, 3339, 5
2317945089, 78748012, 1, 3474, 5
2317945089, 78748012, 1, 3801, 85
2317945089, 104984123, 21, 947, 64
2317945089, 104984123, 21, 1392, 22
2317945089, 104984123, 21, 1405, 64
2317945089, 104984123, 21, 1515, 5
2317945089, 104984123, 21, 1861, 22
2317945089, 104984123, 21, 2310, 85
2317945089, 104984123, 21, 2311, 44
2317945089, 104984123, 21, 2366, 64
2317945089, 104984123, 21, 2540, 5
2317945089, 104984123, 21, 2622, 44
2317945089, 104984123, 21, 2802, 85
2317945089, 104984123, 21, 2826, 22
2317945089, 104984123, 21, 3324, 85
2317945089, 104984123, 21, 3346, 64
2317945089, 66019205, 98, 557, 64
2317945089, 66019205, 98, 762, 44
2317945089, 66019205, 98, 1011, 22
2317945089, 66019205, 98, 1014, 5
2317945089, 66019205, 98, 1183, 22
2317945089, 66019205, 98, 3295, 44
2317945089, , 44, 750, 26
2317945089, , 44, 871, 62
2317945089, , 44, 907, 98
2317945089, , 44, 1145, 21
2317945089, , 44, 1163, 62
2317945089, , 44, 1335, 62
2317945089, , 44, 1584, 26
2317945089, , 44, 1743, 21
2317945089, , 44, 1754, 98
2317945089, , 44, 1864, 21
2317945089, , 44, 1905, 62
2317945089, , 44, 2062, 21
2317945089, , 44, 2094, 62
2317945089, , 44, 2117, 26
2317945089, , 44, 2228, 21
2317945089, , 44, 2549, 21
2317945089, , 44, 2808, 62
2317945089, , 44, 3132, 26
2317945089, , 44, 3293, 26
2317945089, , 44, 3486, 1
2317945089, , 44, 3760, 62
2317945089, , 44, 3819, 1
2317945089, 115353598, 85, 147, 1
2317945089, 115353598, 85, 524, 26
2317945089, 115353598, 85, 540, 62
2317945089, 115353598, 85, 649, 26
2317945089, 115353598, 85, 764, 98
2317945089, 115353598, 85, 885, 26
2317945089, 115353598, 85, 1034, 98
2317945089, 115353598, 85, 1304, 26
2317945089, 115353598, 85, 1306, 98
2317945089, 115353598, 85, 1723, 26
2317945089, 115353598, 85, 2133, 1
2317945089, 115353598, 85, 2606, 98
2317945089, 115353598, 85, 3300, 98
2317945089, 115353598, 85, 3755, 21
2317945089, 71053313, 22, 316, 21
2317945089, 71053313, 22, 407, 21
2317945089, 71053313, 22, 944, 62
2317945089, 71053313, 22, 1127, 26
2317945089, 71053313, 22, 1180, 26
2317945089, 71053313, 22, 1955, 26
2317945089, 71053313, 22, 2292, 26
2317945089, 71053313, 22, 3295, 21
2317945089, 71053313, 22, 3447, 98
2317945089, 71053313, 22, 3763, 26
2317945089, 71053313, 22, 3774, 62
2317945089, , 64, 134, 26
2317945089, , 64, 1025, 26
2317945089, , 64, 1390, 1
2317945089, , 64, 1510, 98
2317945089, , 64, 1513, 26
2317945089, , 64, 2050, 26
2317945089, , 64, 2112, 1
2317945089, , 64, 2233, 26
2317945089, , 64, 2601, 62
2317945089, , 64, 3815, 98
2317945089, , 5, 427, 98
2317945089, , 5, 766, 62
2317945089, , 5, 846, 21
2317945089, , 5, 899, 1
2317945089, , 5, 949, 21
2317945089, , 5, 1012, 21
2317945089, , 5, 1189, 98
2317945089, , 5, 1372, 98
2317945089, , 5, 2020, 62
2317945089, , 5, 2296, 62
2317945089, , 5, 2306, 98
2317945089, , 5, 2531, 26
2317945089, , 5, 2832, 21
2317945089, , 5, 3334, 62
2317971919, 63749953, 23, 367, 52
2317971919, 63749953, 23, 561, 98
2317971919, 63749953, 23, 668, 2
2317971919, 63749953, 23, 1118, 110
2317971919, 63749953, 23, 2107, 110
2317971919, 89714199, 57, 368, 2
2317971919, 89714199, 57, 446, 52
2317971919, 89714199, 57, 2367, 98
2317971919, 154296269, 71, 620, 25
2317971919, 154296269, 71, 1316, 52
2317971919, 154296269, 71, 2537, 98
2317971919, , 16, 262, 52
2317971919, , 16, 545, 2
2317971919, , 16, 1305, 25
2317971919, , 16, 1594, 2
2317971919, , 16, 2042, 25
2317971919, 92459316, 89, 1077, 2
2317971919, 92459316, 89, 1719, 98
2317971919, 92459316, 89, 2053, 98
2317971919, 19117092, 25, 400, 23
2317971919, 19117092, 25, 569, 16
2317971919, 19117092, 25, 664, 57
2317971919, 19117092, 25, 667, 23
2317971919, 19117092, 25, 692, 71
2317971919, 19117092, 25, 747, 89
2317971919, 19117092, 25, 841, 23
2317971919, 19117092, 25, 852, 57
2317971919, 19117092, 25, 975, 89
2317971919, 19117092, 25, 1158, 71
2317971919, 19117092, 25, 1384, 89
2317971919, 19117092, 25, 1531, 16
2317971919, 19117092, 25, 1591, 23
2317971919, 19117092, 25, 1765, 71
2317971919, 19117092, 25, 1767, 16
2317971919, 19117092, 25, 1884, 57
2317971919, 19117092, 25, 1938, 16
2317971919, 19117092, 25, 1938, 89
2317971919, 19117092, 25, 1941, 23
2317971919, 19117092, 25, 1966, 57
2317971919, 19117092, 25, 2369, 71
2317971919, 19117092, 25, 2374, 89
2317971919, 19117092, 25, 2390, 57
2317971919, 19117092, 25, 2445, 71
2317971919, 19117092, 25, 2461, 57
2317971919, 19117092, 25, 2480, 23
2317971919, 19117092, 25, 2516, 16
2317971919, 19117092, 25, 2546, 71
2317971919, 7460271, 52, 1074, 71
2317971919, 7460271, 52, 1433, 16
2317971919, 7460271, 52, 1523, 52
2317971919, 7460271, 52, 1770, 57
2317971919, 7460271, 52, 2061, 52
2317971919, 7460271, 52, 2121, 16
2317971919, , 2, 300, 16
2317971919, , 2, 1429, 57
2317971919, , 2, 1744, 89
2317971919, 11532701, 98, 955, 23
2317971919, 11532701, 98, 1074, 16
2317971919, 11532701, 98, 1516, 98
2317971919, 11532701, 98, 1593, 89
2317971919, 11532701, 98, 2373, 23
2317971919, 11532701, 98, 2381, 16
2317971919, 142654560, 110, 2543, 57
2317971919, 142654560, 110, 2544, 89
2317967022, 196871908, 67, 465, 32
2317967022, 196871908, 67, 1271, 22
2317967022, 196871908, 67, 1848, 49
2317967022, 196871908, 67, 2052, 22
2317967022, 196871908, 67, 2471, 22
2317967022, 196871908, 67, 2503, 29
2317967022, 196871908, 67, 2525, 49
2317967022, 196871908, 67, 2619, 49
2317967022, , 28, 912, 32
2317967022, , 28, 1842, 33
2317967022, , 28, 1842, 22
2317969591, , 30, 533, 20
2317969591, , 30, 1000, 31
2317969591, , 30, 1158, 76
2317969591, , 30, 1242, 31
2317969591, , 30, 1243, 20
2317969591, , 30, 1634, 31
2317969591, , 40, 998, 71
2317969591, , 40, 1256, 76
2317969591, , 40, 1341, 76
2317969591, , 40, 1731, 76
2317969591, , 40, 1912, 71
2317969591, , 40, 1917, 76
2317969591, , 40, 2161, 20
2317969591, , 14, 628, 76
2317969591, , 14, 794, 14
2317969591, , 14, 985, 76
2317969591, , 14, 1185, 20
2317969591, , 14, 1205, 44
2317969591, , 14, 1903, 31
2317969591, , 14, 1914, 44
2317969591, , 20, 724, 60
2317969591, , 20, 1642, 30
2317969591, , 20, 1649, 17
2317969591, , 20, 2529, 30
2317969591, 260373908, 76, 535, 14
2317969591, 260373908, 76, 722, 40
2317969591, 260373908, 76, 930, 60
2317969591, 260373908, 76, 936, 14
2317969591, 260373908, 76, 1239, 14
2317969591, 260373908, 76, 1442, 14
2317969591, 260373908, 76, 1661, 14
2317969591, 260373908, 76, 1907, 30
2317969591, 260373908, 76, 1912, 17
2317969591, 260373908, 76, 1917, 14
2317969591, 260373908, 76, 2155, 40
2317969591, 260373908, 76, 2168, 14
2317969591, 260373908, 76, 2507, 14
2317969591, 260373908, 76, 2581, 14
2317969591, 189811898, 71, 800, 40
2317969591, 189811898, 71, 1902, 40
2317969591, 189811898, 71, 2523, 60
2317969591, 189811898, 71, 2535, 17
2317969591, , 31, 933, 40
2317969591, , 31, 989, 60
2317969591, , 31, 1347, 14
2317969591, 169815285, 44, 496, 60
2317969591, 169815285, 44, 709, 14
2317969591, 169815285, 44, 980, 17
2317969591, 169815285, 44, 997, 14
2317969591, 169815285, 44, 1168, 60
2317969591, 169815285, 44, 1351, 40
2317969591, 169815285, 44, 1355, 60
2317969591, 169815285, 44, 1572, 60
2317969591, 169815285, 44, 1699, 60
2317969591, 169815285, 44, 2163, 30
2317969591, 169815285, 44, 2520, 40
2317811253, , 52, 18, 21
2317811253, , 52, 254, 15
2317811253, , 52, 403, 15
2317811253, , 52, 585, 15
2317811253, , 52, 759, 15
2317811253, , 52, 893, 21
2317811253, , 52, 964, 57
2317811253, , 52, 985, 93
2317811253, , 52, 1183, 15
2317811253, , 52, 1972, 52
2317811253, , 52, 2152, 57
2317811253, , 52, 2155, 93
2317811253, 131777013, 44, 1108, 15
2317811253, 131777013, 44, 1268, 93
2317811253, 131777013, 44, 1279, 15
2317811253, 131777013, 44, 1821, 8
2317811253, 131777013, 44, 1970, 21
2317811253, 131777013, 44, 2136, 15
2317811253, 131777013, 44, 2322, 93
2317811253, 131777013, 44, 2344, 15
2317811253, , 5, 996, 15
2317811253, , 5, 996, 8
2317811253, , 5, 1942, 93
2317811253, , 5, 1943, 15
2317980986, 119608468, 86, 150, 97
2317980986, 119608468, 86, 937, 97
2317980986, 119608468, 86, 1183, 68
2317980986, 301181139, 42, 854, 62
2317980986, 301181139, 42, 1003, 86
2317980986, 301181139, 42, 1041, 32
2317980986, 301181139, 42, 1190, 62
2317980986, 301181139, 42, 1363, 32
2317980986, 301181139, 42, 1367, 62
2317980986, 301181139, 42, 1595, 86
2317980986, 301181139, 42, 1962, 86
2317980986, 93099848, 74, 171, 62
2317980986, 93099848, 74, 256, 86
2317980986, 93099848, 74, 552, 21
2317980986, 93099848, 74, 1377, 21
2317980986, 93099848, 74, 1509, 62
2317980986, 93099848, 74, 1514, 32
2317980986, 192150530, 71, 544, 32
2317980986, 192150530, 71, 707, 62
2317980986, 192150530, 71, 777, 62
2317980986, 192150530, 71, 831, 86
2317980986, 192150530, 71, 855, 72
2317980986, 132944419, 68, 6, 32
2317980986, 132944419, 68, 292, 62
2317980986, 132944419, 68, 444, 32
2317980986, 132944419, 68, 983, 72
2317980986, 132944419, 68, 1703, 32
2317980986, 116241786, 97, 705, 32
2317980986, 116241786, 97, 932, 32
2317980986, 116241786, 97, 1721, 62
2317979007, , 7, 732, 44
2317979007, 153003695, 71, 168, 60
2317979007, 153003695, 71, 621, 74
2317979007, 153003695, 71, 811, 7
2317979007, 153003695, 71, 1071, 5
2317979007, 153003695, 71, 1855, 74
2317979007, 153003695, 71, 2000, 60
2317979007, 153003695, 71, 2046, 7
2317979007, 51575206, 12, 442, 74
2317979007, 51575206, 12, 445, 5
2317979007, 51575206, 12, 607, 5
2317979007, 51575206, 12, 720, 74
2317979007, 51575206, 12, 862, 7
2317979007, 51575206, 12, 949, 60
2317979007, 51575206, 12, 1315, 74
2317979007, 51575206, 12, 1848, 5
2317979007, 51575206, 12, 1963, 7
2317979007, , 105, 684, 7
2317979007, , 105, 797, 105
2317979007, , 105, 909, 74
2317979007, , 105, 1058, 105
2317979007, , 105, 1634, 105
2317979007, 172574802, 80, 68, 5
2317979007, 172574802, 80, 449, 28
2317979007, 172574802, 80, 537, 74
2317979007, 172574802, 80, 1661, 5
2317979007, 172574802, 80, 1671, 60
2317979007, 172574802, 80, 1672, 74
2317979007, 172574802, 80, 1731, 5
2317979007, 172574802, 80, 2064, 5
2317979007, , 44, 369, 60
2317979007, , 44, 566, 60
2317979007, , 44, 806, 60
2317979007, , 44, 1153, 5
2317979007, , 44, 1179, 60
2317979007, , 44, 1562, 5
2317979007, , 44, 1567, 74
2317979007, , 44, 1570, 7
2317979007, , 44, 1993, 74
2317982633, , 5, 1302, 73
2317982633, , 5, 1537, 33
2317971449, 178858791, 53, 290, 81
2317971449, 178858791, 53, 374, 16
2317971449, 178858791, 53, 377, 22
2317971449, 178858791, 53, 637, 22
2317971449, 178858791, 53, 1582, 47
2317971449, 178858791, 53, 1984, 16
2317971449, 178858791, 53, 2299, 47
2317971449, 41461790, 64, 838, 81
2317971449, 41461790, 64, 1142, 47
2317971449, 128908404, 81, 176, 7
2317971449, 128908404, 81, 559, 7
2317971449, 128908404, 81, 757, 64
2317971449, 128908404, 81, 1536, 64
2317971449, 128908404, 81, 1982, 64
2317971449, 128908404, 81, 2223, 7
2317971449, 128908404, 81, 2295, 64
2317971449, 128908404, 81, 2386, 7
2317971449, 125936146, 47, 687, 52
2317971449, 125936146, 47, 1148, 52
2317971449, 125936146, 47, 1277, 53
2317971449, 125936146, 47, 1873, 64
2317971449, 125936146, 47, 1883, 52
2317971449, 125936146, 47, 1995, 52
2317971449, 125936146, 47, 2285, 7
2317971449, 125936146, 47, 2299, 53
2317971449, 125936146, 47, 2382, 52
2317971449, , 16, 207, 64
2317971449, , 16, 1148, 7
2317971449, , 16, 1152, 53
2317971449, 107603691, 22, 568, 52
2317971449, 107603691, 22, 634, 7
2317971449, 107603691, 22, 748, 7
2317971449, 107603691, 22, 814, 53
2317971449, 107603691, 22, 884, 63
2317971449, 107603691, 22, 904, 7
2317971449, 107603691, 22, 918, 52
2317971449, 107603691, 22, 1130, 63
2317971449, 107603691, 22, 1144, 64
2317971449, 107603691, 22, 1520, 63
2317971449, 107603691, 22, 1520, 52
2317971449, 107603691, 22, 1526, 7
2317971449, 107603691, 22, 1700, 52
2317971449, 107603691, 22, 1851, 53
2317971449, 107603691, 22, 1880, 7
2317971449, 107603691, 22, 1991, 53
2317971449, 107603691, 22, 2001, 7
2317971449, 107603691, 22, 2214, 64
2317971449, 107603691, 22, 2434, 53
2317938982, 73704641, 53, 246, 62
2317938982, 73704641, 53, 1036, 25
2317938982, 73704641, 53, 1132, 25
2317938982, 73704641, 53, 1555, 62
2317938982, 73704641, 53, 1652, 2
2317938982, 73704641, 53, 2500, 25
2317938982, 73704641, 53, 3414, 62
2317938982, 73704641, 53, 3745, 8
2317938982, 73704641, 53, 3752, 25
2317938982, 80283924, 31, 702, 62
2317938982, 80283924, 31, 917, 8
2317938982, 80283924, 31, 1050, 62
2317938982, 80283924, 31, 1450, 2
2317938982, 80283924, 31, 1805, 2
2317938982, 80283924, 31, 2000, 8
2317938982, 80283924, 31, 2224, 62
2317938982, 80283924, 31, 3132, 62
2317938982, 80283924, 31, 3676, 8
2317938982, 80283924, 31, 4242, 8
2317938982, 90399374, 89, 1455, 25
2317938982, 90399374, 89, 1808, 25
2317938982, 90399374, 89, 1928, 2
2317938982, 90399374, 89, 2478, 8
2317938982, 90399374, 89, 2884, 17
2317938982, 90399374, 89, 2893, 62
2317938982, 90399374, 89, 4162, 62
2317938982, 75765494, 35, 1066, 17
2317938982, 75765494, 35, 1442, 17
2317938982, 75765494, 35, 1449, 62
2317938982, 75765494, 35, 1621, 8
2317938982, 75765494, 35, 1666, 62
2317938982, 75765494, 35, 2069, 17
2317938982, 75765494, 35, 2230, 25
2317938982, 75765494, 35, 3963, 8
2317938982, 75765494, 35, 3983, 25
2317938982, 199452099, 62, 363, 35
2317938982, 199452099, 62, 840, 31
2317938982, 199452099, 62, 1014, 74
2317938982, 199452099, 62, 1174, 35
2317938982, 199452099, 62, 1199, 31
2317938982, 199452099, 62, 1665, 53
2317938982, 199452099, 62, 1816, 53
2317938982, 199452099, 62, 2471, 35
2317938982, 100185328, 17, 321, 74
2317938982, 100185328, 17, 376, 53
2317938982, 100185328, 17, 478, 53
2317938982, 100185328, 17, 499, 35
2317938982, 100185328, 17, 820, 35
2317938982, 100185328, 17, 942, 53
2317938982, 100185328, 17, 1256, 35
2317938982, 100185328, 17, 1316, 53
2317938982, 100185328, 17, 1679, 35
2317938982, 100185328, 17, 1682, 31
2317938982, 100185328, 17, 1694, 89
2317938982, 100185328, 17, 2234, 35
2317938982, 100185328, 17, 2494, 31
2317938982, 100185328, 17, 2497, 89
2317938982, 100185328, 17, 2706, 31
2317938982, 100185328, 17, 2880, 53
2317938982, 100185328, 17, 3181, 53
2317938982, 100185328, 17, 3519, 35
2317938982, 100185328, 17, 3673, 89
2317938982, 100185328, 17, 3715, 53
2317938982, 100185328, 17, 3911, 53
2317938982, 100185328, 17, 4030, 53
2317938982, 100185328, 17, 4070, 89
2317938982, 100185328, 17, 4143, 53
2317938982, 100185328, 17, 4320, 35
2317938982, 101063228, 8, 157, 53
2317938982, 101063228, 8, 1014, 35
2317938982, 101063228, 8, 1076, 35
2317938982, 101063228, 8, 1736, 53
2317938982, 101063228, 8, 1845, 74
2317938982, 101063228, 8, 2106, 31
2317938982, 101063228, 8, 2212, 53
2317938982, 101063228, 8, 2228, 89
2317938982, 101063228, 8, 2463, 53
2317938982, 101063228, 8, 2785, 53
2317938982, 101063228, 8, 2945, 74
2317938982, 101063228, 8, 3174, 31
2317938982, 101063228, 8, 3310, 35
2317938982, 101063228, 8, 3445, 53
2317938982, 101063228, 8, 3558, 31
2317938982, 101063228, 8, 3689, 35
2317938982, 101063228, 8, 3887, 31
2317938982, 101063228, 8, 4075, 31
2317938982, 101063228, 8, 4143, 35
2317938982, 101063228, 8, 4292, 31
2317938982, 101063228, 8, 4312, 89
2317938982, 101063228, 8, 4327, 35
2317938982, 100764372, 25, 632, 31
2317938982, 100764372, 25, 760, 31
2317938982, 100764372, 25, 906, 35
2317938982, 100764372, 25, 1101, 74
2317938982, 100764372, 25, 1452, 31
2317938982, 100764372, 25, 1800, 35
2317938982, 100764372, 25, 1922, 53
2317938982, 100764372, 25, 2069, 35
2317938982, 100764372, 25, 2229, 31
2317938982, 100764372, 25, 2332, 74
2317938982, 100764372, 25, 2374, 31
2317938982, 100764372, 25, 2837, 31
2317938982, 100764372, 25, 3171, 35
2317938982, 100764372, 25, 3472, 74
2317938982, 100764372, 25, 3586, 74
2317938982, 100764372, 25, 3721, 31
2317938982, , 2, 985, 31
2317938982, , 2, 1061, 31
2317938982, , 2, 1210, 74
2317938982, , 2, 1327, 74
2317938982, , 2, 1447, 53
2317938982, , 2, 1502, 35
2317938982, , 2, 1760, 74
2317938982, , 2, 2101, 53
2317938982, , 2, 2205, 74
2317938982, , 2, 2509, 53
2317938982, , 2, 2632, 74
2317938982, , 2, 2955, 35
2317938982, , 2, 3782, 53
2317938982, , 2, 4011, 35
2317938982, , 2, 4052, 74
2317938982, , 2, 4314, 74
2317968301, , 38, 326, 18
2317968301, , 38, 712, 18
2317968301, , 38, 837, 73
2317968301, , 38, 935, 73
2317968301, , 38, 1088, 73
2317968301, , 38, 1551, 7
2317968301, , 38, 1573, 102
2317968301, , 38, 2361, 18
2317968301, 192137554, 16, 555, 18
2317968301, 192137554, 16, 769, 7
2317968301, 192137554, 16, 1013, 14
2317968301, 192137554, 16, 1099, 7
2317968301, 61671026, 81, 176, 14
2317968301, 61671026, 81, 563, 73
2317968301, 61671026, 81, 817, 18
2317968301, 61671026, 81, 962, 14
2317968301, 61671026, 81, 1243, 7
2317968301, 61671026, 81, 1354, 102
2317968301, 61671026, 81, 1389, 18
2317968301, 61671026, 81, 1572, 18
2317968301, 61671026, 81, 1797, 7
2317968301, 61671026, 81, 1801, 102
2317968301, 61671026, 81, 2061, 18
2317968301, 61671026, 81, 2175, 7
2317968301, 61671026, 81, 2381, 7
2317976018, 106482338, 26, 1405, 91
2317976018, 106482338, 26, 1596, 91
2317976018, 106482338, 26, 1848, 5
2317976018, 106482338, 26, 2004, 91
2317976018, 106482338, 26, 2221, 11
2317976018, 162659477, 8, 277, 18
2317976018, 162659477, 8, 595, 11
2317976018, 162659477, 8, 1020, 11
2317976018, 162659477, 8, 1676, 11
2317976018, 162659477, 8, 2057, 18
2317976018, , 22, 206, 26
2317976018, , 22, 213, 73
2317976018, , 22, 444, 73
2317976018, , 22, 677, 26
2317976018, , 22, 827, 26
2317976018, , 22, 983, 73
2317976018, , 22, 1454, 74
2317976018, , 22, 1603, 6
2317976018, , 22, 1699, 8
2317976018, , 22, 1993, 6
2317976018, , 22, 2215, 6
2317976018, , 22, 2305, 6
2317976018, , 91, 130, 73
2317976018, , 91, 820, 73
2317976018, , 11, 421, 6
2317976018, , 11, 425, 8
2317976018, , 11, 748, 26
2317976018, , 11, 783, 74
2317976018, , 11, 970, 26
2317976018, , 11, 977, 6
2317976018, , 11, 1027, 8
2317976018, , 11, 1030, 73
2317976018, , 11, 1471, 6
2317976018, , 11, 1574, 73
2317976018, , 11, 1581, 8
2317976018, , 11, 1606, 74
2317976018, , 11, 1615, 26
2317976018, , 11, 1667, 73
2317976018, , 11, 2123, 26
2317976018, , 11, 2207, 73
2317976018, , 11, 2213, 8
2317976018, , 18, 1323, 8
2317976018, , 18, 1686, 6
2317976018, , 18, 1803, 6
2317976018, , 18, 2286, 8
2317976018, , 5, 1029, 26
2317976018, , 5, 2225, 26
2317988689, 85909566, 53, 474, 22
2317988689, 85909566, 53, 531, 102
